userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
25/08/2021 18:08:39,15.23,0.34,0.21,0.27,4,2,spatialPitch,0,3,
25/08/2021 18:08:39,18.96,1.76,0.28,1.74,5,2,spatialPitch,0,3,
25/08/2021 18:08:39,21.26,0.57,0.03,0.57,6,2,spatialPitch,0,3,
25/08/2021 18:08:39,13.59,0.18,0.10,0.15,7,2,spatialPitch,0,3,
25/08/2021 18:08:39,14.99,0.12,0.06,0.11,8,2,spatialPitch,0,3,
25/08/2021 18:08:39,10.33,4.34,3.88,1.94,9,2,spatialPitch,0,3,
25/08/2021 18:08:39,12.53,6.34,5.76,2.66,10,2,spatialPitch,0,3,
25/08/2021 20:47:23,15.81,0.11,0.08,0.08,1,0,spatialPitch,0,2,8/25/2021 21:17:00
25/08/2021 20:47:23,33.50,0.05,0.04,0.01,2,0,spatialPitch,0,2,
25/08/2021 20:47:23,6.00,0.13,0.13,0.04,3,0,spatialPitch,0,2,
25/08/2021 20:47:23,16.52,0.04,0.03,0.03,4,0,spatialPitch,0,2,
25/08/2021 20:47:23,22.48,0.14,0.09,0.11,5,0,spatialPitch,0,2,
25/08/2021 20:47:23,10.80,0.07,0.06,0.03,6,0,spatialPitch,0,2,
25/08/2021 20:47:23,17.17,0.07,0.04,0.06,7,0,spatialPitch,0,2,
25/08/2021 20:47:23,24.14,0.08,0.06,0.06,8,0,spatialPitch,0,2,
25/08/2021 20:47:23,22.08,0.22,0.18,0.12,9,0,spatialPitch,0,2,
25/08/2021 20:47:23,17.17,0.08,0.02,0.08,10,0,spatialPitch,0,2,
27/08/2021 12:12:34 PM,20.49,0.11,0.10,0.04,1,2,spatialPitch,3,3,8/26/2021 23:10:52
27/08/2021 12:12:34 PM,10.96,0.25,0.24,0.07,2,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,8.26,0.10,0.09,0.04,3,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,6.26,0.26,0.03,0.26,4,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,22.72,3.08,3.02,0.58,5,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,16.82,0.41,0.37,0.17,6,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,23.29,0.12,0.06,0.10,7,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,10.51,0.36,0.21,0.29,8,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,5.79,0.17,0.16,0.03,9,2,spatialPitch,3,3,
27/08/2021 12:12:34 PM,14.39,0.26,0.08,0.25,10,2,spatialPitch,3,3,
27/08/2021 13:09:58,14.40,0.13,0.07,0.11,1,2,spatialPitch,0,3,8/27/2021 13:34:38
27/08/2021 13:09:58,20.79,0.06,0.06,0.00,2,2,spatialPitch,0,3,
27/08/2021 13:09:58,12.37,0.03,0.03,0.01,3,2,spatialPitch,0,3,
27/08/2021 13:09:58,10.27,0.11,0.07,0.09,4,2,spatialPitch,0,3,
27/08/2021 13:09:58,16.05,0.13,0.07,0.10,5,2,spatialPitch,0,3,
27/08/2021 13:09:58,10.17,0.12,0.04,0.11,6,2,spatialPitch,0,3,
27/08/2021 13:09:58,9.37,0.08,0.05,0.06,7,2,spatialPitch,0,3,
27/08/2021 13:09:58,5.57,0.55,0.18,0.52,8,2,spatialPitch,0,3,
27/08/2021 13:09:58,15.33,0.14,0.07,0.12,9,2,spatialPitch,0,3,
27/08/2021 13:09:58,15.97,0.19,0.14,0.13,10,2,spatialPitch,0,3,
29/08/2021 01:20:51,7.57,0.10,0.09,0.05,1,1,spatialPitch,4,0,8/29/2021 0:03:43
29/08/2021 01:20:51,14.28,0.43,0.29,0.32,2,1,spatialPitch,4,0,
29/08/2021 01:20:51,46.53,0.18,0.02,0.18,3,1,spatialPitch,4,0,
29/08/2021 01:20:51,12.62,0.21,0.04,0.21,4,1,spatialPitch,4,0,
29/08/2021 01:20:51,24.45,0.59,0.59,0.06,5,1,spatialPitch,4,0,
29/08/2021 01:20:51,3.43,0.85,0.17,0.83,6,1,spatialPitch,4,0,
29/08/2021 01:20:51,13.57,0.20,0.01,0.20,7,1,spatialPitch,4,0,
29/08/2021 01:20:51,14.55,0.40,0.03,0.40,8,1,spatialPitch,4,0,
29/08/2021 01:20:51,16.74,0.33,0.01,0.33,9,1,spatialPitch,4,0,
29/08/2021 01:20:51,22.90,0.31,0.19,0.25,10,1,spatialPitch,4,0,
