userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,
8/29/2021 2:10:07 PM,30.31,3.87,3.70,1.12,4,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,16.58,2.71,2.48,1.09,5,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,9.38,2.90,2.16,1.94,6,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,19.67,1.62,1.45,0.72,7,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,27.51,2.43,2.23,0.96,8,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,11.74,3.70,2.58,2.65,9,1,channelBasedPitch,1,3,,
8/29/2021 2:10:07 PM,6.57,3.14,2.16,2.28,10,1,channelBasedPitch,1,3,,
8/29/2021 9:26:51 PM,23.49,0.29,0.28,0.08,1,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,7.74,0.52,0.33,0.40,2,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,22.51,0.14,0.14,0.03,3,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,19.04,0.21,0.18,0.10,4,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,6.49,0.18,0.16,0.09,5,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,19.11,0.42,0.27,0.31,6,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,5.84,0.28,0.13,0.25,7,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,15.62,0.33,0.26,0.21,8,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,49.81,0.32,0.14,0.29,9,2,channelBasedPitch,8,5,,
8/29/2021 9:26:51 PM,16.92,0.55,0.26,0.48,10,2,channelBasedPitch,8,5,,
8/30/2021 4:53:43 PM,44.78,4.06,0.47,4.03,5,0,channelBasedPitch,4,0,sighted,8/30/2021 17:31:10
