userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
8/30/2021 4:53:43 PM,3.25,3.74,0.20,3.73,8,0,channelBasedPitch,4,0,,2,1
8/30/2021 4:53:43 PM,24.09,2.11,0.00,2.11,9,0,channelBasedPitch,4,0,,2,1
8/30/2021 4:53:43 PM,7.13,0.06,0.04,0.05,10,0,channelBasedPitch,4,0,,2,1
,27.08,0.09,0.01,0.09,1,5,channelBasedPitch,1,2,9/6/2021 20:38:17,1,1
,10.23,0.17,0.01,0.17,2,5,channelBasedPitch,1,2,,1,1
,6.05,0.07,0.00,0.07,3,5,channelBasedPitch,1,2,,1,1
,17.27,0.20,0.18,0.09,4,5,channelBasedPitch,1,2,,1,1
,11.36,0.10,0.09,0.05,5,5,channelBasedPitch,1,2,,1,1
,7.46,0.13,0.12,0.06,6,5,channelBasedPitch,1,2,,1,1
,38.04,0.01,0.00,0.01,7,5,channelBasedPitch,1,2,,1,1
,9.81,0.16,0.10,0.12,8,5,channelBasedPitch,1,2,,1,1
,23.33,0.09,0.06,0.07,9,5,channelBasedPitch,1,2,,1,1
,18.91,0.40,0.36,0.17,10,5,channelBasedPitch,1,2,,1,1
31/08/2021 14:18:29,9.55,22.74,21.05,8.61,1,0,channelBasedPitch,8,0,8/31/2021 14:54:44,1,1
31/08/2021 14:18:29,10.73,42.64,42.01,7.28,2,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,14.05,6.98,6.44,2.71,3,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,8.04,34.47,32.54,11.37,4,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,13.17,8.46,8.45,0.31,5,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,13.30,45.09,44.85,4.67,6,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,5.95,4.44,0.59,4.40,7,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,16.77,31.10,30.37,6.71,8,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,13.57,31.29,31.20,2.28,9,0,channelBasedPitch,8,0,,1,1
31/08/2021 14:18:29,5.47,23.74,23.24,4.86,10,0,channelBasedPitch,8,0,,1,1
9/4/2021 1:46:06 PM,4.698796,8.511383,8.088334,2.65,1,1,channelBasedPitch,7,3,9/4/2021 0:39:25,2,1
9/4/2021 1:46:06 PM,2,13,13,0.11,2,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,1.749811,14.57028,14.55833,0.5899998,3,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,4.766243,5.653335,4.111666,3.879999,4,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,0.9669,4.003848,3.78,1.32,5,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,0.6335741,9.743569,6.978333,6.8,6,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,0.6839513,14.42345,13.65333,4.65,7,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,6.481629,1.792738,0.2133333,1.78,8,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,1.334277,7.546915,7,2.43,9,1,channelBasedPitch,7,3,,2,1
9/4/2021 1:46:06 PM,1.033102,3.476794,1.45E+00,3.16,10,1,channelBasedPitch,7,3,,2,1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,,,
N = 175,14.30,8.15,7.10,2.98,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,X target,Y target,2D target,,,,,#DIV/0!,7,
,Acc:,,0.4210526316,0.5052631579,0.3578947368,,,,,#DIV/0!,6,
,,,,,,,,,,#DIV/0!,5,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,#DIV/0!,4,
N = 40,6.76,16.68,15.68,4.03,,more error-prone,,,,#DIV/0!,3,
,,,,,,,,,,8.166531833,2,
,,,X target,Y target,2D target,,,,,8.14225971,1,
,Acc:,,0.15,0.25,0.05,less accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 135,16.31,5.88,4.82,2.70,,,,,0,#DIV/0!,Some/High,
,,,,,,,,,95,8.153757031,Low/None,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.4933333333,0.5733333333,0.44,,,,,,,
