userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,,,
4/8/2021 9:55:34 AM,14.47,0.03,0.03,0.01,5,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,16.05,0.07,0.05,0.04,6,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,15.32,0.14,0.10,0.10,7,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,10.13,0.03,0.03,0.02,8,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,9.78,0.08,0.07,0.04,9,0,pitchOnly,4,6,,6,2
4/8/2021 9:55:34 AM,13.97,0.13,0.00,0.13,10,0,pitchOnly,4,6,,6,2
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,Time (s),2D Dist,X Dist,Y Dist,(avg error in dist),,,,,,,
N = 170,16.00,5.93,4.48,2.64,,,,,,,,
,,,,,,,,,,Avg 2D distance,musicalTheoryRating,
,,,X target,Y target,2D target,,,,,0.299761737,7,
,Acc:,,0.7222222222,0.7888888889,0.6666666667,,,,,1.565956696,6,
,,,,,,,,,,38.798518,5,
BVI ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,2.826835511,4,
N = 60,15.31,2.17,1.43,1.32,,less error-prone,,,,1.319604237,3,
,,,,,,,,,,#DIV/0!,2,
,,,X target,Y target,2D target,,,,,#DIV/0!,1,
,Acc:,,0.825,0.85,0.775,less accurate,,,,,,
,,,,,,,,,,,,
SIGHTED ONLY,Time (s),2D Dist,X Dist,Y Dist,,,,,,Avg 2D distance,musicalTheoryRating,
N = 110,16.55,8.93,6.92,3.70,,,,,90,5.927767571,Some/High,
,,,,,,,,,0,#DIV/0!,Low/None,
,,,X target,Y target,2D target,,,,,,,
,Acc:,,0.64,0.74,0.58,,,,,,,
